gene_id	asc_0	asc_1	asc_2	asc_3	asc_4	asc_5	asc_6	idc_0	idc_1	idc_2	idc_3	idc_4	idc_5	idc_6	healthy_0	healthy_1	healthy_2	healthy_3	healthy_4	healthy_5	healthy_6
ENSG00000125430	19	8	10	27	20	4	0	204	108	125	1830	325	159	299	214	84	99	168	65	193	82
ENSG00000125434	52	15	14	72	25	38	0	615	1890	2577	4353	1452	798	1110	472	1299	668	651	393	777	1798
ENSG00000125445	791	354	286	472	380	891	0	2133	3700	3414	4031	2445	9927	3401	1514	2155	2107	2217	3102	2373	2098
ENSG00000125447	1734	754	1103	1763	903	1213	43	2589	2601	2045	2979	1229	2759	2212	3771	4679	4364	4927	2904	4952	4823
ENSG00000125449	95	40	71	116	37	63	0	1000	1076	702	1074	608	2794	929	588	641	568	811	357	699	835
ENSG00000125450	2219	1370	1217	2308	1496	2067	0	2204	3219	2013	2871	1320	5862	2446	3498	3280	3393	3286	2072	3587	2913
ENSG00000125454	82	75	102	178	45	215	0	257	284	245	492	239	644	364	344	184	261	212	202	365	253
ENSG00000125457	226	69	147	248	75	87	0	1456	2033	1267	2150	731	3969	1663	1256	1140	1057	1617	669	1361	1239
ENSG00000125458	170	56	128	192	49	128	0	396	484	614	307	272	3428	361	795	924	1005	711	685	1015	926
ENSG00000125459	295	98	206	308	175	519	0	638	1708	860	848	484	735	1428	984	945	1124	1680	634	1008	1258
ENSG00000125482	1018	547	472	1184	285	2188	9	1313	1756	788	931	920	529	1013	1004	1356	1071	1461	660	1352	957
ENSG00000125484	1096	556	707	1392	489	2109	71	5564	6654	2921	3928	3547	995	4837	1095	2331	1976	1524	1299	1576	1420
ENSG00000125485	955	611	544	1253	423	1514	0	1395	1933	823	1026	908	722	1262	926	854	847	580	459	1361	1153
ENSG00000125492	6	1	9	19	0	0	0	0	2	0	2	0	0	0	1	0	7	4	0	7	0
ENSG00000125498	8	0	0	0	10	1	0	1	1	2	1	1	0	6	4	2	2	2	6	2	8
ENSG00000125503	1688	817	2551	2281	1408	938	50	3104	2635	2671	1270	1359	4148	1929	8405	8886	13809	12299	7106	13264	9219
ENSG00000125505	172	87	187	161	198	112	0	6249	10644	7579	6562	5664	11593	8918	1938	2433	1714	1469	1105	3714	4000
ENSG00000125508	1	0	5	3	1	3	0	465	936	330	194	320	1262	70	20	52	25	6	1	32	65
ENSG00000125510	11	2	20	1	7	6	0	37	7	19	31	4	3	26	79	187	137	124	117	225	198
ENSG00000125520	492	219	1055	581	490	347	147	5182	6872	2713	4295	1906	13106	4347	3311	2627	3757	5892	4142	3334	6089
ENSG00000125522	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ENSG00000125531	15	5	6	17	4	0	0	97	68	20	303	26	40	74	70	29	37	48	20	70	76
ENSG00000125533	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	1
ENSG00000125534	654	208	517	816	963	433	0	20095	18438	12959	13707	6799	106295	9269	9615	9651	6734	8446	2290	9477	13369
ENSG00000125538	192	282	28	230	93	71	0	270	318	63	111	125	19	226	15	14	13	27	10	3	20
ENSG00000125551	52	2	13	35	20	36	0	5	4	6	5	3	2	8	3	2	3	1	0	4	1
ENSG00000125571	1	7	86	476	3	35	0	1	2	0	2	0	5	4	0	3	0	0	0	2	2
ENSG00000125611	63	38	65	37	65	51	0	774	1828	1018	1067	545	4939	1475	492	888	624	603	595	813	680
ENSG00000125618	447	398	754	1333	324	24	167	200	90	351	107	143	258	273	50	25	189	88	102	44	60
ENSG00000125629	339	151	68	434	150	338	0	1777	4326	2883	3074	1873	1338	1432	1442	1825	1403	1337	788	1427	1344
ENSG00000125630	904	409	444	1029	469	2382	2	2150	4906	1993	3587	1864	1045	2674	1172	1241	1469	1141	899	1365	785
ENSG00000125633	1701	809	684	2038	540	1142	49	2007	3737	1095	3909	1586	802	2256	3697	5378	3815	4392	2408	4492	3697
ENSG00000125637	767	297	881	1214	264	198	51	6955	11267	4291	6175	3514	3906	5014	1367	9376	2195	664	554	4011	5839
ENSG00000125648	139	58	149	235	157	264	0	3260	5280	1008	8570	3005	3563	3428	1193	2018	1885	2913	3310	2756	2506
ENSG00000125650	19	0	32	5	5	7	0	199	271	80	246	239	390	223	73	149	103	93	86	179	99
ENSG00000125651	1054	386	949	748	563	934	23	5224	5402	3723	4439	6035	8565	7335	2537	4396	4528	4406	3451	5726	3699
ENSG00000125652	114	28	318	59	188	111	62	1621	1875	887	1200	1350	11687	1272	1341	1703	1496	1972	1828	2196	1956
ENSG00000125656	711	437	508	465	560	1537	14	1760	2573	1227	2175	2041	10842	2349	1911	1619	1765	2068	1971	1992	1734
ENSG00000125657	7	6	9	5	13	1	0	104	58	26	8	76	24	45	29	22	21	283	20	21	46
ENSG00000125675	204	51	33	713	67	46	0	945	43	99	7	87	28	212	73	460	578	159	201	107	313
ENSG00000125676	9303	4351	2230	8815	2847	6987	275	5769	8566	5146	11512	8023	1971	5034	3441	6584	4554	4990	2322	5302	5529
ENSG00000125686	4993	2524	1267	5331	1632	4764	16	3140	5792	5447	5895	28425	837	4666	1638	2743	2166	2802	1456	2170	1893
ENSG00000125691	16437	6220	7373	16010	4884	35828	289	17913	45283	26142	36831	53413	26494	35629	41633	41275	43014	38170	41651	58593	36745
ENSG00000125703	876	367	165	1063	344	945	0	748	722	840	1105	643	305	756	451	579	566	679	391	793	592
ENSG00000125726	0	6	7	66	5	2	0	65	13	8	4	5	11	20	8	0	3	5	2	1	6
ENSG00000125730	20731	4318	6375	14500	14648	2409	131	31678	22649	14399	8239	10291	6723	60949	25976	10666	145321	31608	60590	39146	29986
ENSG00000125731	119	7	82	216	53	18	0	856	1200	543	669	534	1664	860	663	1702	729	194	54	1555	789
ENSG00000125733	3463	1327	1209	3016	2355	947	124	2036	2271	944	830	1624	1976	1918	8082	6704	10415	13239	4300	10636	8970
ENSG00000125734	1003	515	520	1189	611	736	0	3232	4805	2526	4661	4318	4760	4208	3312	4171	3367	2789	2344	5512	3207
ENSG00000125735	6	0	26	3	7	0	0	85	49	16	22	19	5	188	254	64	135	135	30	472	262
ENSG00000125740	10075	1645	395	4705	13443	144	131	5030	170	3736	71	1891	326	851	1804	423	678	83036	1693	7157	10614
ENSG00000125741	77	31	136	102	58	54	6	2016	2645	1422	1621	907	1055	1584	1007	1337	1256	1006	1027	924	651
ENSG00000125743	893	383	434	617	495	1204	0	5470	10691	7527	7873	2921	12842	7364	4296	4749	5210	3878	3781	6834	4935
ENSG00000125744	205	50	169	210	135	91	0	223	551	173	1331	430	1657	802	473	809	582	462	387	600	724
ENSG00000125746	576	293	488	770	430	465	0	2410	4490	4658	4649	1813	3465	3321	1709	2483	1653	1185	1163	2135	2426
ENSG00000125753	2071	1197	1838	1104	1812	942	0	5758	8164	4391	2464	3397	4575	4369	8323	4173	4132	4604	2864	5055	6889
ENSG00000125755	3701	1724	2688	4352	2325	3487	40	4587	8402	3421	5433	2440	4854	5040	4615	7085	5654	5676	3451	7728	6557
ENSG00000125772	3958	1653	923	4193	1886	1618	0	3519	9967	1884	3254	1349	702	1784	3622	2662	3728	3047	2157	3773	5550
ENSG00000125775	55	37	131	122	38	21	0	87	472	101	56	74	339	94	875	408	328	1037	139	535	310
ENSG00000125779	3044	1589	1253	3773	1341	1953	90	1791	2818	1606	2555	1638	1188	1691	1066	1332	1448	1292	1116	1409	1258
ENSG00000125780	0	0	0	4	0	0	0	0	0	1	0	0	0	0	26	28	41	53	31	17	35
ENSG00000125787	12	5	30	19	11	6	0	9	10	2	6	16	5	5	15	2	11	4	4	21	10
ENSG00000125788	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	1	0
ENSG00000125798	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	3	0	0	0
ENSG00000125810	4536	2228	5202	2573	2872	1068	0	8678	4339	9268	7322	8960	1704	8105	13621	12606	8001	19388	8395	6807	21993
ENSG00000125812	445	257	228	650	191	336	0	1812	2208	2419	3386	1508	760	1108	1069	1213	1109	1197	860	1320	1184
ENSG00000125813	9	0	0	2	0	5	0	21	0	15	3	66	2	3	0	12	4	1	2	6	23
ENSG00000125814	348	151	119	454	127	306	16	807	1004	647	22630	759	388	476	1280	1342	1258	1595	657	1839	1886
ENSG00000125815	0	0	0	0	0	0	0	1	0	0	0	40	0	0	0	0	0	0	0	0	0
ENSG00000125816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125817	670	255	2051	647	553	602	59	7907	8247	8329	4510	5256	11924	6239	4612	5181	5527	6308	3977	5430	4607
ENSG00000125818	1455	574	1100	1471	1030	1600	13	7792	10199	7874	15356	7561	4899	8620	5426	5280	5762	7568	5282	6453	5560
ENSG00000125820	0	0	0	0	0	0	0	0	272	0	0	2	0	5	0	0	0	3	1	0	0
ENSG00000125821	3	0	0	0	2	2	0	483	620	331	672	669	260	557	1427	1124	1583	1535	877	1112	1361
ENSG00000125823	0	0	0	0	0	0	0	3	1	30	57	17	2	0	0	0	0	2	0	0	0
ENSG00000125826	1359	543	1022	1360	1059	705	80	5159	4414	5892	3759	9709	4851	4534	4461	5636	4884	4685	3909	6904	6490
ENSG00000125827	903	217	614	617	271	712	47	4482	7405	3806	11458	4906	1762	6004	3158	4245	5672	4570	1959	4239	3567
ENSG00000125831	0	0	0	0	0	0	0	1	0	5	19	1	1	0	1	2	0	0	0	0	1
ENSG00000125834	678	319	359	725	333	363	15	4597	5408	3465	5593	3954	1228	3964	1798	3725	2690	3526	1463	2367	1900
ENSG00000125835	217	112	330	327	135	447	33	4451	6810	6006	9965	3791	10900	6770	5111	5676	5137	5249	3573	5838	5870
ENSG00000125841	199	132	389	167	190	178	0	3050	4339	4438	7848	4796	3281	4313	1287	1554	1880	1247	1012	1587	2145
ENSG00000125843	59	31	94	58	58	52	0	1161	1382	813	825	661	850	746	327	670	774	526	551	595	573
ENSG00000125844	24251	9196	10772	15698	5751	4426	851	31168	21319	39764	10284	16368	9175	22684	9713	7984	12581	11492	6585	8367	14396
ENSG00000125845	256	73	98	262	334	34	0	93	21	156	187	111	19	84	319	1169	767	2552	510	559	1137
ENSG00000125846	488	246	243	912	242	318	0	1137	1452	577	939	480	468	812	1220	1969	1605	1508	896	2277	2121
ENSG00000125848	160	49	24	547	32	13	0	429	123	169	86	493	11	698	52	132	259	30	13	99	432
ENSG00000125850	11	0	8	12	1	0	0	962	1219	750	758	447	1127	601	399	954	246	5	0	834	808
ENSG00000125851	8	0	4	107	2	8	0	0	2	2	45495	163	65	0	9	17	20	196	22	4	231
ENSG00000125861	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ENSG00000125863	853	480	353	1313	224	874	0	1409	2024	1683	4771	1824	959	1450	1608	1522	1983	1976	1741	2227	2081
ENSG00000125864	92	27	45	95	22	29	0	272	237	225	109	215	117	255	52	82	75	116	89	61	182
ENSG00000125868	3816	1521	1064	2427	1531	2101	0	39265	39467	80142	43143	48355	16567	22714	17772	20798	19576	16446	15742	19731	26428
ENSG00000125869	94	61	11	118	193	4	0	2664	138	1053	355	515	1091	716	4	25	52	17	5	17	65
ENSG00000125870	860	379	389	687	354	1014	0	3222	5326	3569	5847	4201	3650	3266	1740	2148	2093	2160	1924	1873	1752
ENSG00000125871	466	313	252	1016	163	716	0	1772	2439	1502	2608	1399	787	1828	766	1734	1121	749	523	1197	1289
ENSG00000125872	14	1	14	32	7	4	0	5	4	4	12	6	1	15	5	3	12	6	13	6	0
ENSG00000125875	672	327	534	981	490	417	6	5626	5427	4631	6804	4867	1903	3153	4628	5609	5047	5472	4772	6466	5208
ENSG00000125877	969	328	1049	1246	819	1080	0	2332	3285	1675	2836	1524	3889	2143	1506	1687	1853	1155	1741	1676	1742
ENSG00000125878	11	2	99	6	13	24	5	35	9	8	5	11	63	15	347	96	198	273	130	126	84
ENSG00000125879	0	0	0	4	0	0	0	12	23	48	1	306	44	9	1	0	4	0	0	0	5
ENSG00000125885	119	65	33	118	33	151	0	325	684	488	1248	394	233	548	668	1007	733	562	494	1387	975
ENSG00000125888	0	0	5	7	0	0	0	0	0	7	0	1	0	0	0	2	0	0	0	0	1
ENSG00000125895	6	11	0	27	11	2	0	13	160	4	11	14	15	7	132	278	296	994	216	388	829
ENSG00000125898	49	20	150	67	47	51	0	1982	3200	3062	2645	1314	4630	866	413	1659	500	302	259	1093	1318
ENSG00000125900	9	10	0	27	2	3	0	0	0	0	2	4	0	1	0	6	7	13	9	8	2
ENSG00000125901	147	49	406	179	118	281	157	2233	2890	2415	2635	1854	7433	2075	1541	1736	1746	1515	1269	2466	2093
ENSG00000125903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125910	22	4	21	20	22	5	0	89	15	43	7	11	56	81	244	171	186	207	183	158	151
ENSG00000125912	568	210	687	634	703	1144	22	3595	3481	2869	2982	1719	6636	3515	3077	3721	3645	3539	2839	4416	3609
ENSG00000125931	1	0	0	0	0	0	0	23	16	5	15	0	33	3	148	240	189	31	256	533	46
ENSG00000125944	4871	2156	2369	4243	1684	5974	78	9414	11174	12368	11987	8802	8480	14570	6618	9824	7527	7227	5243	8532	8425
ENSG00000125945	978	549	626	1165	548	266	0	3248	2664	1988	2330	2380	649	3167	1420	1671	1786	2907	1289	2000	2142
ENSG00000125952	1876	724	622	2080	658	1101	28	4088	4219	2511	2882	2547	2122	3150	3397	4159	4227	5043	2274	5655	4601
ENSG00000125962	643	539	211	1069	116	297	0	845	2112	1045	1758	901	451	724	580	1274	826	778	476	867	938
ENSG00000125965	2	0	0	8	1	0	0	17	0	8	1	3	9	8	4	12	46	66	35	20	21
ENSG00000125966	370	123	325	562	118	50	0	152	40	36	2084	39	44	80	58	160	138	95	90	76	72
ENSG00000125967	118	74	111	160	107	55	0	2555	4061	2588	8182	2099	3804	1032	1359	2000	1578	1747	1332	2373	2936
ENSG00000125968	171	106	411	427	277	39	14	772	212	267	143	168	1459	313	4575	6031	4498	1911	11853	2903	840
ENSG00000125970	1344	666	751	1172	1102	799	15	8984	11560	9652	5051	5829	38273	8313	6799	7010	6834	8526	5115	8604	8938
ENSG00000125971	14	6	9	16	5	13	0	390	532	326	696	232	9577	348	3086	3904	4082	3907	3175	4062	3656
ENSG00000125975	4	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1
ENSG00000125977	2448	1369	1132	2243	721	2791	27	4322	7423	5767	5920	8735	23045	4775	5014	3999	4448	4688	3860	4691	3318
ENSG00000125991	4192	1694	2956	3964	3602	4600	40	15709	19048	15744	14798	11659	102000	18025	6574	9626	8593	7451	6950	10001	9514
ENSG00000125995	194	138	274	150	303	270	0	1455	2177	1760	1834	1362	38066	2264	1452	1043	1489	1392	854	1450	1327
ENSG00000125998	0	0	168	260	0	13	0	1	2	31	1	0	0	0	15	6	6	3	1	0	15
ENSG00000125999	11	0	0	1	8	58	0	998	720	506	391	299	897	1463	44	161	25	19	0	7	134
ENSG00000126001	2364	1165	2043	2828	1038	1927	81	3782	3909	1818	2412	2128	13631	3967	1368	1994	1742	1807	957	2334	2259
ENSG00000126003	227	86	200	360	84	134	0	2238	3403	1650	1645	869	416	1519	731	1264	1169	929	488	875	722
ENSG00000126005	5	0	0	3	0	1	0	1612	3675	1777	6822	2600	34108	2086	1684	1832	2875	3007	2127	2134	2028
ENSG00000126010	39	15	4	17	11	8	0	191	39	6470	139	3	0	449	44	98	163	49	5	58	231
ENSG00000126012	7894	4301	6917	10438	4335	5147	257	10677	13496	6119	9501	10504	3861	9449	6993	8384	9808	8450	4599	8063	7531
ENSG00000126016	555	203	125	490	338	638	0	2233	11468	2649	765	7953	274	4726	570	1143	1752	1366	314	1480	1657
ENSG00000126062	112	36	217	163	102	90	0	2812	2372	1700	3719	1717	5182	2630	1902	2895	2441	2080	1990	2561	1911
ENSG00000126067	1139	557	591	878	664	1574	19	4666	4746	6230	5165	5067	6991	6469	3181	3794	3760	4610	3053	3625	3550
ENSG00000126070	2645	1608	757	3298	1428	1800	0	1759	1500	1294	2338	1243	577	1869	1989	2517	2468	3141	1377	2435	2759
ENSG00000126088	1658	744	1534	2077	1183	1977	23	2795	2679	2694	3760	1643	4308	4345	2400	3575	4033	4629	3140	3404	3738
ENSG00000126091	329	158	78	391	83	149	0	67	49	51	97	40	32	93	773	1014	1186	1382	882	1127	1014
ENSG00000126106	25	21	18	21	20	25	0	508	790	321	317	431	478	582	676	558	629	724	844	731	477
ENSG00000126107	1319	506	1217	1812	840	1106	116	4082	3523	2914	3583	2474	2052	4167	3914	4954	5707	8497	4996	4872	5453
ENSG00000126214	876	755	504	1010	537	310	0	1461	1123	439	738	475	1602	923	8286	7944	8019	10693	5072	9643	9308
ENSG00000126215	1781	2063	1413	2412	1072	586	42	631	546	382	203	212	1130	568	993	1496	1674	1871	594	1503	1706
ENSG00000126216	1557	775	502	1712	614	1111	0	1495	1585	1233	1081	2015	1263	2125	1630	2542	2284	3819	1365	2227	2209
ENSG00000126217	6276	2589	3279	5383	5191	1069	5	4424	5645	1823	1966	3311	3791	6398	11763	11021	8268	22341	4944	11003	6174
ENSG00000126218	159	86	95	240	283	115	0	117	71	112	4	121	81	94	522	175	1063	533	670	293	1564
ENSG00000126226	762	310	404	866	388	1435	0	2268	2911	1347	1323	1929	1848	1767	2737	3172	2790	2885	2003	4624	3556
ENSG00000126231	43	42	13	28	9	25	0	57	96	2	5	5	2	4	4	7	2	1	0	8	10
ENSG00000126233	5	1	238	216	3	11	0	0	3	4	0	15	0	13	9	6	13	9	0	8	1
ENSG00000126243	104	57	131	44	141	30	29	1070	1365	747	1606	1023	1369	1036	1212	983	972	612	724	1321	923
ENSG00000126246	0	0	1	1	0	0	0	30	23	9	38	9	40	73	250	267	357	477	618	421	343
ENSG00000126247	3330	1247	1794	2434	3049	3533	164	18243	25477	18342	29758	19620	32005	23067	16829	14787	20068	24361	14607	17578	20418
ENSG00000126249	53	30	23	87	16	141	0	114	365	166	147	88	121	94	225	202	214	239	182	241	221
ENSG00000126251	0	8	0	0	26	1	0	0	1	0	1	2	2	2	35	2	0	4	3	11	2
ENSG00000126254	576	204	390	395	434	474	51	3397	4117	3606	2358	2497	4986	3341	3621	3952	4027	5151	2923	4783	4151
ENSG00000126259	0	1	2	0	0	1	0	5	2	3	715	17	2	52	0	4	0	7	2	8	11
ENSG00000126261	4918	2487	1205	4112	2292	5627	87	5065	9768	9570	11735	5882	3575	6444	6576	7997	6882	13320	6544	9285	6426
ENSG00000126262	16	30	14	35	9	7	0	520	2560	110	137	738	195	65	286	22	29	288	132	308	102
ENSG00000126264	14	2	16	7	14	2	0	33	22	8	4	8	56	48	29	18	57	113	50	101	33
ENSG00000126266	0	0	5	0	0	0	0	6	8	3	3	1	0	4	0	1	0	8	1	8	2
ENSG00000126267	1621	657	1312	1237	1441	2258	2	6208	14314	8685	8774	7664	10693	7819	2755	3119	4149	4310	4495	3974	3767
ENSG00000126337	0	0	1	17	0	2	0	0	2	4	6	0	7	2	4	4	2	7	0	4	2
ENSG00000126351	1544	589	504	1087	1094	805	4	1887	3566	3697	3065	4206	1092	2846	5217	5628	7024	6040	5449	6562	7568
ENSG00000126353	385	97	73	291	73	65	0	259	108	159	49	226	12	590	292	227	441	93	88	426	121
ENSG00000126368	162	141	300	956	95	569	3	1156	1654	936	2692	1914	802	525	11296	7079	6611	2986	342	6724	24676
ENSG00000126391	449	321	1123	447	508	411	0	3020	3672	2063	2006	2860	1803	1682	3416	3879	3258	4042	2424	3941	2647
ENSG00000126432	1198	551	1032	788	895	1260	27	7644	6865	6220	5233	8904	31787	6187	5287	4571	5865	5031	5430	7266	5420
ENSG00000126453	210	111	290	243	223	330	71	530	833	1100	385	300	617	778	519	648	426	442	270	612	655
ENSG00000126456	898	337	856	1008	489	412	56	1823	2510	2599	808	1302	4579	2168	4022	5485	3661	4484	1775	5991	6372
ENSG00000126457	1836	514	1206	1194	1478	3714	1	4818	7480	5202	4945	2424	10498	7682	4517	5953	4523	3907	2819	7029	6629
ENSG00000126458	275	100	225	262	294	68	0	1983	2637	806	630	1356	2825	2185	4306	2460	5337	7219	5178	4875	5321
ENSG00000126460	33	6	42	124	13	23	0	597	984	1224	854	485	825	1068	138	668	213	73	30	365	341
ENSG00000126461	1383	511	1668	1099	1115	939	66	4528	5113	5558	2646	2769	6833	5438	4522	5163	4550	6519	3651	6127	4841
ENSG00000126464	5062	2379	4758	4971	3574	3368	115	3865	5195	4683	2502	2685	1651	3819	2367	4548	3571	4924	1896	4440	4271
ENSG00000126467	56	1	40	84	13	13	0	10	2	2	1	4	19	12	47	33	28	43	142	78	47
ENSG00000126500	69	37	151	253	28	168	0	37	9	5	40	6	7	10	101	137	23	39	14	83	185
ENSG00000126522	701	477	835	526	525	973	0	1057	1243	810	621	426	1154	839	2019	2101	2281	1954	1676	2350	1888
ENSG00000126524	1984	686	527	1695	568	1796	0	4453	3671	4737	5247	6253	2126	3678	5052	5426	6708	10142	5390	6200	5236
ENSG00000126545	1	12	0	4	7	0	0	33	0	0	0	1	1	3	0	10	58	2729	0	4	0
ENSG00000126549	0	2	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	4	0	3	0
ENSG00000126550	0	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126561	1272	422	886	1260	701	886	34	2447	4063	1756	2316	1323	1590	4959	3761	5165	8703	13508	14454	7109	4796
ENSG00000126562	506	133	200	399	59	96	0	587	356	122	6012	71	883	183	451	3529	280	33	16	697	1858
ENSG00000126581	981	380	494	1000	376	881	19	2673	4636	4259	5312	2602	2443	3374	1708	3019	2610	4119	1809	2243	2022
ENSG00000126583	14	0	0	3	72	0	0	7	5	0	364	20	9	2	4	15	4	12	6	9	17
ENSG00000126602	621	321	1215	1627	367	3311	4	2613	5064	4617	1974	3103	4455	2763	3191	2019	2173	3139	2718	3110	3666
ENSG00000126603	625	349	286	645	493	109	0	2699	1356	1780	428	2528	2203	2020	1156	784	1213	1413	542	1427	2335
ENSG00000126653	4377	1097	706	2971	1016	2288	0	1861	3170	3785	3828	3954	1629	3099	2580	3149	3119	3636	1841	2678	2385
ENSG00000126698	3524	1214	1397	1740	1222	3011	153	4393	3878	4363	4730	4785	7564	6487	4355	5209	5245	5605	3862	6344	5310
ENSG00000126705	1747	542	1298	2017	1071	415	38	3422	2580	2222	764	1145	1974	3328	2877	4142	5248	4772	1673	3761	4996
ENSG00000126709	91	30	230	146	187	53	0	3859	8573	51396	5558	2605	4405	41743	584	1214	1679	2752	1952	1548	2949
ENSG00000126733	7	12	1	0	5	0	0	11	3	20	2	2	0	12	7	46	34	40	4	14	29
ENSG00000126746	1224	502	391	923	680	1107	22	1577	1447	1385	1509	1199	249	1338	1701	2922	2241	2549	1289	2813	2059
ENSG00000126749	491	293	288	693	270	578	0	1420	1259	2721	3178	1736	3885	1737	1355	1705	1690	1502	1175	2046	1501
ENSG00000126752	0	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	2	4	0	2	0
ENSG00000126756	555	234	149	615	250	841	0	1435	2374	1330	2838	1832	3563	1258	1563	1724	1736	1809	1518	2354	1630
ENSG00000126759	9	9	3	3	16	10	0	14	14	7	4	3	12	20	145	101	470	253	602	195	120
ENSG00000126767	414	155	383	423	291	457	0	2364	3993	2421	3723	2279	1749	2303	926	1701	1176	1796	1918	1648	1229
ENSG00000126768	94	50	94	197	79	88	46	1436	2603	1841	3320	2486	6254	1679	867	1334	1155	1381	906	1514	1388
ENSG00000126773	4398	2595	772	5646	1712	2931	2	5319	4906	2337	3945	2483	1082	3354	2475	3992	2778	2542	1626	3713	3941
ENSG00000126775	706	278	348	1049	318	464	0	2668	2158	1079	1739	1748	725	1472	1219	3719	3041	4303	1523	2694	2294
ENSG00000126777	26162	12976	5563	19067	6621	21515	302	23923	29781	14948	31081	26635	15617	22919	10222	15259	10240	11618	7592	14971	12572
ENSG00000126778	51	32	32	18	52	6	0	243	5910	1358	9550	2213	2394	75	130	43	236	786	537	77	193
ENSG00000126785	2158	692	2452	1439	1485	2811	180	1089	399	1284	752	842	289	854	1607	2070	2702	3054	1001	2563	4017
ENSG00000126787	562	444	179	502	209	2115	9	592	1610	610	836	260	673	2062	8	2	18	18	28	26	49
ENSG00000126790	286	121	158	405	144	402	0	381	262	157	162	221	101	290	906	852	2025	1026	733	1205	1424
ENSG00000126803	899	359	751	498	256	209	0	4286	2792	2158	109	1222	1336	2052	637	1826	746	838	704	684	1052
ENSG00000126804	3762	2294	1242	5351	1171	1985	10	3437	3470	1401	2332	1997	726	1883	2285	2931	2482	2488	1672	3027	2661
ENSG00000126814	534	191	223	547	199	529	0	1585	1851	919	1623	1325	701	1301	926	991	956	903	715	823	877
ENSG00000126821	369	157	135	279	203	265	0	886	363	529	713	2489	194	1083	664	1114	934	1273	875	1019	1104
ENSG00000126822	1243	610	1078	2328	663	1006	128	4674	3766	1294	1273	2273	6191	3631	3531	3990	3603	5469	2122	4127	6718
ENSG00000126838	2075	1347	250	2127	379	248	0	16	4	12	8	8	4	7	48	34	120	240	38	101	321
ENSG00000126856	1	10	0	4	4	12	0	2	3	0	0	0	0	0	0	1	1	0	1	0	2
ENSG00000126858	2737	1316	627	4184	1087	2101	0	2126	4320	4637	6143	4961	1049	2473	1850	2122	1920	2540	1669	2479	2303
ENSG00000126860	211	204	22	267	75	68	0	360	176	234	229	675	212	311	96	77	320	223	396	250	69
ENSG00000126861	2280	1373	177	2062	621	708	0	15	14	23	13	16	5	20	34	32	34	53	24	53	57
ENSG00000126870	4721	2089	1451	3769	2063	3842	334	2107	2591	1709	1125	1633	1820	1369	1751	2891	2117	2690	1327	2624	2344
ENSG00000126878	503	99	102	539	258	33	21	534	3044	1865	1923	1612	1618	1086	11323	6648	8342	11077	4512	8779	3576
ENSG00000126882	211	145	114	214	62	201	0	606	515	181	239	335	501	584	202	204	407	539	409	275	228
ENSG00000126883	8421	4418	2212	9122	4809	5843	1	5059	7040	2903	3612	3160	1757	6325	3639	5252	5929	7264	3125	4339	3859
ENSG00000126890	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	1	0	0
ENSG00000126895	55	56	344	212	76	43	9	60	12	92	11	17	36	42	337	371	634	1346	648	440	519
ENSG00000126903	332	155	260	295	205	200	0	1571	2417	1225	977	986	2407	2204	1838	1418	2376	1900	1430	1726	1622
ENSG00000126934	2356	758	2827	1959	1785	2558	3	4564	5487	3319	3669	3335	9639	4801	4997	5080	5581	6817	4475	7103	5178
ENSG00000126945	1021	460	309	810	437	772	0	9237	12938	9249	8157	9960	4804	9273	4973	7624	5568	7290	3915	6733	7728
